"X","log2FoldChange","pvalue","padj","source","miclab"
"Alloactinosynnema.sp..L.07",0.274882821920502,0.925047016838325,0.99964061892998,"ORIEN",NA
"Alloprevotella.sp..E39",-1.3075499279467,0.654115369156421,0.99964061892998,"ORIEN",NA
"Amedibacterium.intestinale",0.622325040018249,0.83137172978846,0.99964061892998,"ORIEN",NA
"Aminipila.butyrica",1.87138159469864,0.521440703164933,0.99964061892998,"ORIEN",NA
"Aminipila.sp..JN.18",NA,NA,NA,"ORIEN",NA
"Aminipila.terrae",1.11778603182808,0.701981092984873,0.99964061892998,"ORIEN",NA
"Aminobacterium.colombiense",0,1,NA,"ORIEN",NA
"Amniculibacterium.sp..G2.70",-0.474875008661114,0.870836994894566,0.99964061892998,"ORIEN",NA
"Amycolatopsis.mediterranei",0.68720065067911,0.814088534827039,0.99964061892998,"ORIEN",NA
"Amycolatopsis.sp..BJA.103",0.30230054102095,0.917624504449481,0.99964061892998,"ORIEN",NA
"Amycolatopsis.sp..CA.230715",0.500197797142411,0.864117092508752,0.99964061892998,"ORIEN",NA
"Amycolatopsis.sp..YIM.10",0.521217428818819,0.858463565019799,0.99964061892998,"ORIEN",NA
"Anaerobutyricum.hallii",0.368826448628861,0.869004746357018,0.99964061892998,"ORIEN",NA
"Anaerococcus.mediterraneensis",0.63198494717026,0.828771166110652,0.99964061892998,"ORIEN",NA
"Anaerococcus.obesiensis",0.622325039962572,0.831371729803329,0.99964061892998,"ORIEN",NA
"Anaerococcus.prevotii",NA,NA,NA,"ORIEN",NA
"Anaerocolumna.cellulosilytica",0.145803075928399,0.958053074039325,0.99964061892998,"ORIEN",NA
"Anaerocolumna.sedimenticola",0.746930525743778,0.798254288452449,0.99964061892998,"ORIEN",NA
"Anaerocolumna.sp..CTTW",2.40497379853997,0.344888645459388,0.99964061892998,"ORIEN",NA
"Anaerohalosphaera.lusitana",NA,NA,NA,"ORIEN",NA
"Anaeromyxobacter.dehalogenans",-0.0208652330859215,0.993814150107975,0.99964061892998,"ORIEN",NA
"Anaerostipes.caccae",0.905704593064711,0.756574469434792,0.99964061892998,"ORIEN",NA
"Anaerostipes.hadrus",-0.391161207794615,0.867699463852082,0.99964061892998,"ORIEN",NA
"Anaerotignum.propionicum",-0.344747043985099,0.850518736220985,0.99964061892998,"ORIEN",NA
"Anatilimnocola.aggregata",-0.0430202044112571,0.988252574991622,0.99964061892998,"ORIEN",NA
"Anoxybacter.fermentans",0.968822836252129,0.740186829562967,0.99964061892998,"ORIEN",NA
"Anseongella.ginsenosidimutans",0.331168188051715,0.909793245558356,0.99964061892998,"ORIEN",NA
"Anthocerotibacter.panamensis",NA,NA,NA,"ORIEN",NA
"Aquaspirillum.sp..LM1",-0.174240128209433,0.95244093864116,0.99964061892998,"ORIEN",NA
"Aquihabitans.sp..G128",-0.551697520411597,0.829236863216515,0.99964061892998,"ORIEN",NA
"Aquiluna.borgnonia",-1.54968161472757,0.476645125757376,0.99964061892998,"ORIEN",NA
"Aquimarina.sp..TRL1",NA,NA,NA,"ORIEN",NA
"Aquirhabdus.parva",NA,NA,NA,"ORIEN",NA
"Aquirufa.nivalisilvae",-0.0304096992924604,0.991696052295176,0.99964061892998,"ORIEN",NA
"Aquitalea.magnusonii",0.30230054102095,0.917624504449481,0.99964061892998,"ORIEN",NA
"Arabia.massiliensis",0.453714539866839,0.87664315767804,0.99964061892998,"ORIEN",NA
"Arachidicoccus.soli",0.181237747385333,0.950544100604341,0.99964061892998,"ORIEN",NA
"Arachidicoccus.sp..B3.10",0.52098054557848,0.85852723916527,0.99964061892998,"ORIEN",NA
"Arcanobacterium.phocisimile",NA,NA,NA,"ORIEN",NA
"Arcticibacterium.luteifluviistationis",0.108761233693216,0.970311102088416,0.99964061892998,"ORIEN",NA
"Arenimonas.daejeonensis",0,1,NA,"ORIEN",NA
"Arthrobacter.sp..D5.1",NA,NA,NA,"ORIEN",NA
"Arthrobacter.sp..KBS0702",0.500197797129224,0.864117092512301,0.99964061892998,"ORIEN",NA
"Arthrobacter.sp..PGP41",0.622325039989977,0.83137172979601,0.99964061892998,"ORIEN",NA
"Arthrobacter.sp..U41",NA,NA,NA,"ORIEN",NA
"Arthrobacter.sp..UKPF54.2",0.30230054102095,0.917624504449481,0.99964061892998,"ORIEN",NA
"Asaia.bogorensis",0.50019779713141,0.864117092511712,0.99964061892998,"ORIEN",NA
"Aspergillus.chevalieri",1.02629163048514,0.683355898679815,0.99964061892998,"ORIEN",NA
"Aspergillus.fumigatus",0.0890054506674851,0.975696178517999,0.99964061892998,"ORIEN",NA
"Aspergillus.luchuensis",0.179473566939078,0.951031457055269,0.99964061892998,"ORIEN",NA
"Aspergillus.oryzae",-2.24887973225314,0.0233544329409355,0.99964061892998,"ORIEN","ORIEN"
"Aspergillus.puulaauensis",-1.32073122176363,0.604820140815832,0.99964061892998,"ORIEN",NA
"Asticcacaulis.excentricus",0.313769610547079,0.914499870387305,0.99964061892998,"ORIEN",NA
"Atopobium.sp..oral.taxon.416",NA,NA,NA,"ORIEN",NA
"Atribacter.laminatus",0.500197797125748,0.864117092513236,0.99964061892998,"ORIEN",NA
"Aurantimicrobium.sp..MWH.Mo1",0.201316853923723,0.945074206616569,0.99964061892998,"ORIEN",NA
"Austwickia.chelonae",0.244834457051972,0.933238695801568,0.99964061892998,"ORIEN",NA
"Azospirillum.brasilense",0.108761230090063,0.970311103071421,0.99964061892998,"ORIEN",NA
"Babesia.bigemina",0.292186040889463,0.910903680361638,0.99964061892998,"ORIEN",NA
"Babesia.bovis",0.160053433998976,0.841916251136655,0.99964061892998,"ORIEN",NA
"Babesia.microti",-0.343647847245891,0.652658597535332,0.99964061892998,"ORIEN",NA
"Bacillus.altitudinis",0.695735789794275,0.811821144814176,0.99964061892998,"ORIEN",NA
"Bacillus.amyloliquefaciens",0.520207748545089,0.858734973035797,0.99964061892998,"ORIEN",NA
"Bacillus.anthracis",NA,NA,NA,"ORIEN",NA
"Bacillus.cereus",-0.209740246887494,0.756317586601432,0.99964061892998,"ORIEN",NA
"Bacillus.methanolicus",NA,NA,NA,"ORIEN",NA
"Bacillus.sp..PAMC26568",0.622325039962572,0.831371729803329,0.99964061892998,"ORIEN",NA
"Bacillus.subtilis",0.816721295325355,0.779664266194121,0.99964061892998,"ORIEN",NA
"Bacillus.thuringiensis",1.01296618226805,0.705343059586701,0.99964061892998,"ORIEN",NA
"Bacillus.toyonensis",NA,NA,NA,"ORIEN",NA
"Bacillus.velezensis",-0.746757663480967,0.798138015026567,0.99964061892998,"ORIEN",NA
"Bacteriovorax.stolpii",0.244834460028499,0.933238694992039,0.99964061892998,"ORIEN",NA
"Bacteroides.caccae",-0.145888254677044,0.953538429767831,0.99964061892998,"ORIEN",NA
"Bacteroides.caecimuris",0.235655791578118,0.935735377919004,0.99964061892998,"ORIEN",NA
"Bacteroides.cellulosilyticus",-1.86201356942474,0.495312447953508,0.99964061892998,"ORIEN",NA
"Bacteroides.coprosuis",1.14229889083526,0.695761995409268,0.99964061892998,"ORIEN",NA
"Bacteroides.eggerthii",2.79523720352495,0.337631450384923,0.99964061892998,"ORIEN",NA
"Bacteroides.fragilis",3.61972105966558,0.0367493175118181,0.99964061892998,"ORIEN","ORIEN"
"Bacteroides.helcogenes",0.641046384439407,0.826375658328579,0.99964061892998,"ORIEN",NA
"Bacteroides.heparinolyticus",0.453714539866839,0.87664315767804,0.99964061892998,"ORIEN",NA
"Bacteroides.intestinalis",0.00186453377960727,0.999490747700953,0.99999966907444,"ORIEN",NA
"Bacteroides.luhongzhouii",1.07012553787382,0.714016832647796,0.99964061892998,"ORIEN",NA
"Bacteroides.ovatus",3.42451435681787,0.159740878807934,0.99964061892998,"ORIEN",NA
"Bacteroides.salyersiae",-0.101017365611496,0.970059171665773,0.99964061892998,"ORIEN",NA
"Bacteroides.sp..CBA7301",0.884516418903984,0.762099720739182,0.99964061892998,"ORIEN",NA
"Bacteroides.sp..M10",1.0464700299318,0.720185974571174,0.99964061892998,"ORIEN",NA
"Bacteroides.sp..ZJ.18",NA,NA,NA,"ORIEN",NA
"Bacteroides.thetaiotaomicron",0.0906953574279247,0.963097197278135,0.99964061892998,"ORIEN",NA
"Bacteroides.uniformis",-2.33562789196396,0.28167713003456,0.99964061892998,"ORIEN",NA
"Bacteroides.xylanisolvens",1.11778603182808,0.701981092984873,0.99964061892998,"ORIEN",NA
"Bacteroides.zhangwenhongi",1.35192300756422,0.643391809658296,0.99964061892998,"ORIEN",NA
"Bacteroides.zoogleoformans",NA,NA,NA,"ORIEN",NA
"Barnesiella.viscericola",0.550807321115258,0.839907611722698,0.99964061892998,"ORIEN",NA
"Bernardetia.litoralis",1.14229889083526,0.695761995409268,0.99964061892998,"ORIEN",NA
"Besnoitia.besnoiti",0.173086746853852,0.848167152005854,0.99964061892998,"ORIEN",NA
"Bibersteinia.trehalosi",0,1,NA,"ORIEN",NA
"Bifidobacterium.adolescentis",0.244834448590831,0.933238698102754,0.99964061892998,"ORIEN",NA
"Bifidobacterium.asteroides",0.500197797111766,0.864117092516999,0.99964061892998,"ORIEN",NA
"Bifidobacterium.bifidum",-0.0304097067530591,0.991696050257927,0.99964061892998,"ORIEN",NA
"Bifidobacterium.dentium",-1.49577916838328,0.52564675111903,0.99964061892998,"ORIEN",NA
"Bifidobacterium.longum",0.500844897303107,0.852008796833446,0.99964061892998,"ORIEN",NA
"Bifidobacterium.pseudocatenulatum",NA,NA,NA,"ORIEN",NA
"Bifidobacterium.pullorum",-0.01604162161094,0.99561953729933,0.99964061892998,"ORIEN",NA
"Bigelowiella.natans",-1.04985962274095,0.353619586206032,0.99964061892998,"ORIEN",NA
"Blautia.argi",1.6943448849903,0.56112725838849,0.99964061892998,"ORIEN",NA
"Blautia.hansenii",0.576432530224236,0.843437545973637,0.99964061892998,"ORIEN",NA
"Blautia.obeum",1.21818907886104,0.62888108770278,0.99964061892998,"ORIEN",NA
"Blautia.producta",0.272396335772858,0.925735509789996,0.99964061892998,"ORIEN",NA
"Blautia.pseudococcoides",1.25037836904739,0.652518312683571,0.99964061892998,"ORIEN",NA
"Blautia.sp..LZLJ.3",0.146484490418413,0.960022661971193,0.99964061892998,"ORIEN",NA
"Blautia.sp..SC05B48",-1.34020380857511,0.565108111277412,0.99964061892998,"ORIEN",NA
"Bombilactobacillus.bombi",0.453714539866839,0.87664315767804,0.99964061892998,"ORIEN",NA
"Bordetella.holmesii",0.212044955975887,0.927741111929001,0.99964061892998,"ORIEN",NA
"Bordetella.trematum",-0.168492194242831,0.954008359392977,0.99964061892998,"ORIEN",NA
"Borrelia.anserina",NA,NA,NA,"ORIEN",NA
"Bosea.vaviloviae",-0.358647708678564,0.902276044426569,0.99964061892998,"ORIEN",NA
"Botrytis.cinerea",-0.322329187486036,0.718292555461018,0.99964061892998,"ORIEN",NA
"Brachybacterium.avium",-0.104901884610093,0.971358048398061,0.99964061892998,"ORIEN",NA
"Brachybacterium.saurashtrense",0.099912350952095,0.972725392833299,0.99964061892998,"ORIEN",NA
"Brachybacterium.sp..SGAir0954",0.108761233693216,0.970311102088416,0.99964061892998,"ORIEN",NA
"Brachyspira.murdochii",0.275385230057561,0.92493385205852,0.99964061892998,"ORIEN",NA
"Bradyrhizobium.erythrophlei",-0.272135741631384,0.925776005536897,0.99964061892998,"ORIEN",NA
"Bradyrhizobium.sp.",NA,NA,NA,"ORIEN",NA
"Bradyrhizobium.sp..BTAi1",-1.03866168994039,0.721965906022338,0.99964061892998,"ORIEN",NA
"Bradyrhizobium.sp..PSBB068",0.108761475305206,0.970311036172328,0.99964061892998,"ORIEN",NA
"Bradyrhizobium.sp..SK17",0,1,NA,"ORIEN",NA
"Brazilian.marseillevirus",NA,NA,NA,"ORIEN",NA
"Brettanomyces.bruxellensis",0.206092982893782,0.931174541179044,0.99964061892998,"ORIEN",NA
"Brettanomyces.nanus",-0.885240163799296,0.381595264937019,0.99964061892998,"ORIEN",NA
"Brevefilum.fermentans",1.14955387544159,0.693769852616402,0.99964061892998,"ORIEN",NA
"Brevibacillus.choshinensis",NA,NA,NA,"ORIEN",NA
"Brevibacterium.casei",0.500197797110855,0.864117092517244,0.99964061892998,"ORIEN",NA
"Brevibacterium.sp..CS2",NA,NA,NA,"ORIEN",NA
"Brevundimonas.sp..Bb.A",0.453714539866839,0.87664315767804,0.99964061892998,"ORIEN",NA
"Brevundimonas.sp..M20",0.108761474077361,0.970311036507306,0.99964061892998,"ORIEN",NA
"Buchnera.aphidicola",0.152688492346237,0.958331284123839,0.99964061892998,"ORIEN",NA
"Bulleidia.sp..zg.1006",2.33039830820452,0.424361257906948,0.99964061892998,"ORIEN",NA
"Burkholderia.ambifaria",1.14229889076319,0.695761995427526,0.99964061892998,"ORIEN",NA
"Burkholderia.contaminans",0,1,NA,"ORIEN",NA
"Burkholderia.glumae",0.902536814560629,0.757399759117239,0.99964061892998,"ORIEN",NA
"Butyricimonas.faecalis",-1.19618911820259,0.681911359745763,0.99964061892998,"ORIEN",NA
"Butyricimonas.virosa",0.0612360338017633,0.98327323395684,0.99964061892998,"ORIEN",NA
"Butyrivibrio.fibrisolvens",1.46362343652436,0.615984726015421,0.99964061892998,"ORIEN",NA
"Butyrivibrio.hungatei",0.536095744308452,0.854373954002432,0.99964061892998,"ORIEN",NA
"Butyrivibrio.proteoclasticus",0.244834448256347,0.933238698193724,0.99964061892998,"ORIEN",NA
"Caballeronia.insecticola",0.473708346853563,0.871251455426101,0.99964061892998,"ORIEN",NA
"Calditerrivibrio.nitroreducens",NA,NA,NA,"ORIEN",NA
"Caloranaerobacter.azorensis",0.216271286887842,0.936613045242697,0.99964061892998,"ORIEN",NA
"Calothrix.sp..NIES.2098",-0.0304097037967249,0.991696051065207,0.99964061892998,"ORIEN",NA
"Calothrix.sp..PCC.6303",NA,NA,NA,"ORIEN",NA
"Calycomorphotria.hydatis",NA,NA,NA,"ORIEN",NA
"Caminibacter.pacificus",NA,NA,NA,"ORIEN",NA
"Campylobacter.blaseri",0.0195301330600828,0.994667145869291,0.99964061892998,"ORIEN",NA
"Campylobacter.coli",NA,NA,NA,"ORIEN",NA
"Campylobacter.concisus",2.05058004875835,0.480682671870279,0.99964061892998,"ORIEN",NA
"Campylobacter.cuniculorum",NA,NA,NA,"ORIEN",NA
"Campylobacter.curvus",0.622325040004324,0.831371729792179,0.99964061892998,"ORIEN",NA
"Campylobacter.gracilis",4.9448703201239,0.0599216796962246,0.99964061892998,"ORIEN",NA
"Campylobacter.hepaticus",NA,NA,NA,"ORIEN",NA
"Campylobacter.hominis",NA,NA,NA,"ORIEN",NA
"Campylobacter.jejuni",NA,NA,NA,"ORIEN",NA
"Campylobacter.rectus",0.927219891610597,0.750976034978384,0.99964061892998,"ORIEN",NA
"Campylobacter.showae",0.884516418903984,0.762099720739182,0.99964061892998,"ORIEN",NA
"Campylobacter.sp..RM16192",NA,NA,NA,"ORIEN",NA
"Campylobacter.ureolyticus",0.206551168133856,0.94364669075362,0.99964061892998,"ORIEN",NA
"Candida.albicans",1.1489842963084,0.64496528950367,0.99964061892998,"ORIEN",NA
"Candida.orthopsilosis",0.454135949169878,0.876529458435737,0.99964061892998,"ORIEN",NA
"Candidatus.Amoebophilus.asiaticus",NA,NA,NA,"ORIEN",NA
"Candidatus.Annandia.adelgestsuga",0.244834448590831,0.933238698102754,0.99964061892998,"ORIEN",NA
"Candidatus.Aquiluna.sp..UB.MaderosW2red",-1.28187963985858,0.64007920455592,0.99964061892998,"ORIEN",NA
"Candidatus.Babela.massiliensis",NA,NA,NA,"ORIEN",NA
"Candidatus.Bipolaricaulis.anaerobius",NA,NA,NA,"ORIEN",NA
"Candidatus.Cloacimonas.acidaminovorans",0.244834448256347,0.933238698193724,0.99964061892998,"ORIEN",NA
"Candidatus.Deianiraea.vastatrix",NA,NA,NA,"ORIEN",NA
"Candidatus.Desulfovibrio.trichonymphae",NA,NA,NA,"ORIEN",NA
"Candidatus.Endolissoclinum.faulkneri",NA,NA,NA,"ORIEN",NA
"Candidatus.Erwinia.haradaeae",0.340503171329805,0.907262794875533,0.99964061892998,"ORIEN",NA
"Candidatus.Hepatoplasma.crinochetorum",NA,NA,NA,"ORIEN",NA
"Candidatus.Izimaplasma.sp..HR1",NA,NA,NA,"ORIEN",NA
"Candidatus.Liberibacter.africanus",0.272715007377603,0.925659381767174,0.99964061892998,"ORIEN",NA
"Candidatus.Midichloria.mitochondrii",NA,NA,NA,"ORIEN",NA
"Candidatus.Nanosynbacter.lyticus",0.244834448590831,0.933238698102754,0.99964061892998,"ORIEN",NA
"Candidatus.Nitrosotalea.okcheonensis",0.178016145887695,0.951428542024939,0.99964061892998,"ORIEN",NA
"Candidatus.Pelagibacter.sp..FZCC0015",0.244834443404842,0.933238699513193,0.99964061892998,"ORIEN",NA
"Candidatus.Phytoplasma.australiense",-0.044825027243756,0.987759751783915,0.99964061892998,"ORIEN",NA
"Candidatus.Planktophila.versatilis",0.284420408194267,0.922479392765525,0.99964061892998,"ORIEN",NA
"Candidatus.Promineofilum.breve",0.208525420755499,0.900177051067982,0.99964061892998,"ORIEN",NA
"Candidatus.Rickettsiella.viridis",NA,NA,NA,"ORIEN",NA
"Candidatus.Sneabacter.namystus",NA,NA,NA,"ORIEN",NA
"Candidatus.Sodalis.pierantonius",0.453714539866839,0.87664315767804,0.99964061892998,"ORIEN",NA
"Candidatus.Solibacter.usitatus",0.199464680452384,0.945586129071766,0.99964061892998,"ORIEN",NA
"Candidatus.Sulcia.muelleri",NA,NA,NA,"ORIEN",NA
"Candidatus.Symbiobacter.mobilis",0.244834457386704,0.933238695710531,0.99964061892998,"ORIEN",NA
"Candidatus.Syntrophocurvum.alkaliphilum",0.871914277395607,0.765391697037462,0.99964061892998,"ORIEN",NA
"Capnocytophaga.leadbetteri",0.746883644264262,0.798266685527785,0.99964061892998,"ORIEN",NA
"Capnocytophaga.sputigena",0.152760399866953,0.958311681418975,0.99964061892998,"ORIEN",NA
"Caproicibacterium.amylolyticum",0.150547165775086,0.953588799312426,0.99964061892998,"ORIEN",NA
"Caproiciproducens.sp..7D4C2",1.71841844521395,0.538820873464406,0.99964061892998,"ORIEN",NA
"Caproiciproducens.sp..NJN.50",1.58995012567737,0.58580837418574,0.99964061892998,"ORIEN",NA
"Carboxydocella.thermautotrophica",NA,NA,NA,"ORIEN",NA
"Carboxydothermus.hydrogenoformans",0.500197797125748,0.864117092513236,0.99964061892998,"ORIEN",NA
"Catenovulum.sp..CCB.QB4",0.22575968563251,0.93842797673372,0.99964061892998,"ORIEN",NA
"Cercospora.beticola",0.30230054102095,0.917624504449481,0.99964061892998,"ORIEN",NA
"Chamaesiphon.minutus",NA,NA,NA,"ORIEN",NA
"Chitinophaga.caeni",0.244834457051972,0.933238695801568,0.99964061892998,"ORIEN",NA
"Chitinophaga.oryzae",0.50019779713959,0.864117092509511,0.99964061892998,"ORIEN",NA
"Chitinophaga.sp..KRA15.503",NA,NA,NA,"ORIEN",NA
"Chitinophaga.sp..MD30",0.051528392911019,0.985930844918793,0.99964061892998,"ORIEN",NA
"Chloroflexus.aurantiacus",0.331168188051715,0.909793245558356,0.99964061892998,"ORIEN",NA
"Chondromyces.crocatus",1.14229889111225,0.695761995339107,0.99964061892998,"ORIEN",NA
"Choristoneura.fumiferana.granulovirus",0.210925636006337,0.924036346333382,0.99964061892998,"ORIEN",NA
"Christensenella.minuta",-0.306926171828491,0.916317063160101,0.99964061892998,"ORIEN",NA
"Christensenella.sp..Marseille.P3954",-0.207738554963241,0.943271559176587,0.99964061892998,"ORIEN",NA
"Chryseobacterium.gallinarum",0.453714539866839,0.87664315767804,0.99964061892998,"ORIEN",NA
"Chryseobacterium.gleum",0.500197797146402,0.864117092507678,0.99964061892998,"ORIEN",NA
"Chthonomonas.calidirosea",NA,NA,NA,"ORIEN",NA
"Citrobacter.tructae",0.340503171329805,0.907262794875533,0.99964061892998,"ORIEN",NA
"Cloacibacillus.porcorum",0.301262250240994,0.917831057809014,0.99964061892998,"ORIEN",NA
"Clostridioides.difficile",2.20337756073361,0.449609106320923,0.99964061892998,"ORIEN",NA
"Clostridium.argentinense",0.622325040071355,0.831371729774278,0.99964061892998,"ORIEN",NA
"Clostridium.baratii",-0.0263391836011771,0.992807581730664,0.99964061892998,"ORIEN",NA
"Clostridium.botulinum",1.43709579446905,0.622434894312482,0.99964061892998,"ORIEN",NA
"Clostridium.butyricum",-0.940404528178719,0.745941120467096,0.99964061892998,"ORIEN",NA
"Clostridium.intestinale",0.592704044823277,0.754510215655227,0.99964061892998,"ORIEN",NA
"Clostridium.kluyveri",0.695735789794275,0.811821144814176,0.99964061892998,"ORIEN",NA
"Clostridium.pasteurianum",NA,NA,NA,"ORIEN",NA
"Clostridium.perfringens",0.928919761868677,0.711183518794799,0.99964061892998,"ORIEN",NA
"Clostridium.sp...deep.sea.",0.10876123481141,0.970311101783352,0.99964061892998,"ORIEN",NA
"Clostridium.sp..C1",-0.736713790687826,0.8007974491577,0.99964061892998,"ORIEN",NA
"Clostridium.sp..CT4",0.622325040071355,0.831371729774278,0.99964061892998,"ORIEN",NA
"Clostridium.sp..SY8519",1.92466420803946,0.509624021016508,0.99964061892998,"ORIEN",NA
"Clostridium.tetani",-0.465991726565156,0.790276752785789,0.99964061892998,"ORIEN",NA
"Clostridium.thermarum",NA,NA,NA,"ORIEN",NA
"Cobetia.sp..AM6",-0.57226312756031,0.844641903141707,0.99964061892998,"ORIEN",NA
"Colletotrichum.higginsianum",0.141369218727384,0.884475437920554,0.99964061892998,"ORIEN",NA
"Collinsella.aerofaciens",-1.0510879523819,0.624673642894193,0.99964061892998,"ORIEN",NA
"Collinsella.sp..zg1085",0,1,NA,"ORIEN",NA
"Conexivisphaera.calida",-0.447737265223432,0.744800481056758,0.99964061892998,"ORIEN",NA
"Coprobacter.secundus",-0.294903548109095,0.919584611276572,0.99964061892998,"ORIEN",NA
"Coprococcus.catus",2.86510381614361,0.230803012283632,0.99964061892998,"ORIEN",NA
"Coprococcus.comes",-1.6899476779514,0.531643066977299,0.99964061892998,"ORIEN",NA
"Coprococcus.sp..ART55.1",0.746883644264262,0.798266685527785,0.99964061892998,"ORIEN",NA
"Coriobacterium.glomerans",0.235655791578118,0.935735377919004,0.99964061892998,"ORIEN",NA
"Corynebacterium.efficiens",0.186477173933226,0.949123462177414,0.99964061892998,"ORIEN",NA
"Corynebacterium.kefirresidentii",NA,NA,NA,"ORIEN",NA
"Corynebacterium.kroppenstedtii",0.272715007377603,0.925659381767174,0.99964061892998,"ORIEN",NA
"Corynebacterium.maris",NA,NA,NA,"ORIEN",NA
