"X","log2FoldChange","pvalue","padj","source","miclab"
"Actinomyces.wuliandei",0.715625033094229,0.807191749140629,0.998695578451716,"TCGA",NA
"Actinoplanes.sp..L3.i22",-0.0522633282340855,0.985781981398258,0.998695578451716,"TCGA",NA
"Actinotignum.schaalii",-0.222660608013058,0.939481436804085,0.998695578451716,"TCGA",NA
"Acutalibacter.muris",-0.418308914974088,0.831918635604565,0.998695578451716,"TCGA",NA
"Aeribacillus.pallidus",-0.575719552203107,0.802716037980706,0.998695578451716,"TCGA",NA
"Aerococcus.urinaeequi",-0.617421373232284,0.785871261295126,0.998695578451716,"TCGA",NA
"Aeromicrobium.sp..A1.2",0.332556473054187,0.909717972749504,0.998695578451716,"TCGA",NA
"Aeromonas.caviae",0.693037418951541,0.72089776794634,0.998695578451716,"TCGA",NA
"Aeromonas.hydrophila",-2.26476899591268,0.336989884110471,0.998695578451716,"TCGA",NA
"Aeromonas.veronii",-0.743865893832808,0.600916054028735,0.998695578451716,"TCGA",NA
"Aerosticca.soli",0.0647752206855292,0.982378460368759,0.998695578451716,"TCGA",NA
"Agrobacterium.rhizogenes",-1.32445485031523,0.588350851742087,0.998695578451716,"TCGA",NA
"Agrobacterium.salinitolerans",0.509670607055885,0.862027126621775,0.998695578451716,"TCGA",NA
"Agrobacterium.sp..CGMCC.11546",0.248050953094289,0.932592076253716,0.998695578451716,"TCGA",NA
"Agrobacterium.sp..T29",-0.145257411689829,0.957827640190765,0.998695578451716,"TCGA",NA
"Agrobacterium.tumefaciens",-0.69683940308718,0.30373256338905,0.998695578451716,"TCGA",NA
"Agrobacterium.vitis",0.239555428805233,0.933876011626434,0.998695578451716,"TCGA",NA
"Agrococcus.jejuensis",0.0471484171935687,0.987173159752644,0.998695578451716,"TCGA",NA
"Ahniella.affigens",-1.06277196866314,0.694636556637605,0.998695578451716,"TCGA",NA
"Akkermansia.muciniphila",-0.78389869827306,0.542170687001998,0.998695578451716,"TCGA",NA
"Alcaligenes.faecalis",-0.8229893874515,0.130166743435465,0.998695578451716,"TCGA",NA
"Alcanivorax.pacificus",0.0219570496948508,0.994026509184431,0.998695578451716,"TCGA",NA
"Algoriphagus.sanaruensis",-0.0522633282340855,0.985781981398258,0.998695578451716,"TCGA",NA
"Alicycliphilus.denitrificans",0.188823009304743,0.797393819214705,0.998695578451716,"TCGA",NA
"Alicyclobacillus.acidocaldarius",-0.717107300509856,0.80681480852511,0.998695578451716,"TCGA",NA
"Alistipes.communis",-0.908765555667176,0.616172044151477,0.998695578451716,"TCGA",NA
"Alistipes.dispar",0.147668167481161,0.957220698701638,0.998695578451716,"TCGA",NA
"Alistipes.finegoldii",-0.0214954034241019,0.994151200109741,0.998695578451716,"TCGA",NA
"Alistipes.megaguti",-0.123254602942996,0.966476890991761,0.998695578451716,"TCGA",NA
"Alistipes.onderdonkii",0.995921678683629,0.734063461348465,0.998695578451716,"TCGA",NA
"Alistipes.shahii",0.764649447898043,0.794203254641691,0.998695578451716,"TCGA",NA
"Alkaliphilus.metalliredigens",-0.201843194447297,0.942786471101,0.998695578451716,"TCGA",NA
"Alkaliphilus.oremlandii",-0.145265902813576,0.960494615141323,0.998695578451716,"TCGA",NA
"Alkalitalea.saponilacus",-0.525051729749971,0.857908803250097,0.998695578451716,"TCGA",NA
"Allochromatium.vinosum",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Alloprevotella.sp..E39",-0.021964188103223,0.989929704824229,0.998695578451716,"TCGA",NA
"Allosphingosinicella.indica",0.336965246245814,0.883713305364717,0.998695578451716,"TCGA",NA
"Altererythrobacter.sp..B11",-0.0458597423507,0.9861475439507,0.998695578451716,"TCGA",NA
"Altererythrobacter.sp..TH136",0.909536458230236,0.756383628737776,0.998695578451716,"TCGA",NA
"Alteromonas.australica",0.350800439920853,0.840843360821327,0.998695578451716,"TCGA",NA
"Amedibacterium.intestinale",-0.0394490054664701,0.988494915526036,0.998695578451716,"TCGA",NA
"Aminipila.sp..JN.18",0.258773046621611,0.922401674513021,0.998695578451716,"TCGA",NA
"Amniculibacterium.sp..G2.70",-0.3312838965323,0.910059136249143,0.998695578451716,"TCGA",NA
"Amphibacillus.xylanus",-0.0522633282340855,0.985781981398258,0.998695578451716,"TCGA",NA
"Anabaenopsis.elenkinii",-0.430689993773146,0.88324409935833,0.998695578451716,"TCGA",NA
"Anaerobutyricum.hallii",0.851438860706071,0.374063110473102,0.998695578451716,"TCGA",NA
"Anaerococcus.mediterraneensis",-0.584229249899083,0.503093225207626,0.998695578451716,"TCGA",NA
"Anaerococcus.prevotii",0.337558482603694,0.749772436904433,0.998695578451716,"TCGA",NA
"Anaerococcus.vaginalis",-1.3363983478332,0.505020768773187,0.998695578451716,"TCGA",NA
"Anaerocolumna.cellulosilytica",-0.620941273686048,0.813915040149514,0.998695578451716,"TCGA",NA
"Anaerostipes.caccae",-0.0458541573830279,0.987525088651635,0.998695578451716,"TCGA",NA
"Anaerostipes.hadrus",0.969402768162437,0.3380657422277,0.998695578451716,"TCGA",NA
"Anaerotignum.propionicum",-0.171282878934397,0.921003840483161,0.998695578451716,"TCGA",NA
"Ancylobacter.sp..TS.1",-0.337678938641556,0.908332890024931,0.998695578451716,"TCGA",NA
"Aneurinibacillus.soli",0.0471440395389661,0.98688471001548,0.998695578451716,"TCGA",NA
"Anoxybacillus.amylolyticus",0.164701203626399,0.915174109294243,0.998695578451716,"TCGA",NA
"Anoxybacillus.caldiproteolyticus",0.0580403402636305,0.973449851235339,0.998695578451716,"TCGA",NA
"Anoxybacillus.flavithermus",-1.51545474590723,0.0252148087921152,0.998695578451716,"TCGA","TCGA"
"Anoxybacillus.gonensis",-0.145265902813576,0.960494615141323,0.998695578451716,"TCGA",NA
"Anoxybacillus.kamchatkensis",-0.71035195908845,0.622530234124659,0.998695578451716,"TCGA",NA
"Antarctobacter.heliothermus",0.239556733521255,0.934041116220167,0.998695578451716,"TCGA",NA
"Aquabacter.sp..L1I39",0.146563132628416,0.959875079776422,0.998695578451716,"TCGA",NA
"Aquabacterium.olei",-0.265175931386596,0.732702815440422,0.998695578451716,"TCGA",NA
"Aquihabitans.sp..G128",0.444755588340355,0.868281773179285,0.998695578451716,"TCGA",NA
"Aquirhabdus.parva",-0.145265902813576,0.960494615141323,0.998695578451716,"TCGA",NA
"Aquisediminimonas.profunda",0.140146367257203,0.96188619054001,0.998695578451716,"TCGA",NA
"Aquisphaera.giovannonii",-0.52166867779875,0.858809125405446,0.998695578451716,"TCGA",NA
"Arachidicoccus.soli",0.84205125872944,0.752834310803877,0.998695578451716,"TCGA",NA
"Arachidicoccus.sp..B3.10",0.112211366411897,0.928627758146848,0.998695578451716,"TCGA",NA
"Arachidicoccus.sp..BS20",0.218918344575607,0.913304656378328,0.998695578451716,"TCGA",NA
"Arachnia.propionica",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Arachnia.rubra",0.153140061554128,0.958355612731806,0.998695578451716,"TCGA",NA
"Arsenicicoccus.sp..oral.taxon.190",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Arthrobacter.agilis",-0.0395157797188878,0.981801418179827,0.998695578451716,"TCGA",NA
"Aspergillus.chevalieri",-0.897755071411966,0.362742126694985,0.998695578451716,"TCGA",NA
"Aspergillus.fumigatus",-0.441379899686209,0.685489738686201,0.998695578451716,"TCGA",NA
"Aspergillus.luchuensis",-1.14766935169185,0.156522538490625,0.998695578451716,"TCGA",NA
"Aspergillus.oryzae",-0.547495181084892,0.170950713300111,0.998695578451716,"TCGA",NA
"Aspergillus.puulaauensis",-0.814460345171123,0.415166360271689,0.998695578451716,"TCGA",NA
"Asticcacaulis.excentricus",-1.1102103189022,0.0967582575805978,0.998695578451716,"TCGA",NA
"Aurantiacibacter.gangjinensis",0.445536572570177,0.879236308718359,0.998695578451716,"TCGA",NA
"Aureimonas.sp..OT7",0.140146367257203,0.96188619054001,0.998695578451716,"TCGA",NA
"Azoarcus.sp..DD4",-0.425436887028432,0.852177052066077,0.998695578451716,"TCGA",NA
"Azospira.oryzae",0.494113297136891,0.862449600938902,0.998695578451716,"TCGA",NA
"Azospira.sp..I09",-0.616938695830024,0.754536374645383,0.998695578451716,"TCGA",NA
"Azospirillum.brasilense",-0.710981267606084,0.721391284375834,0.998695578451716,"TCGA",NA
"Azotobacter.chroococcum",-0.0394505712693688,0.988269941022669,0.998695578451716,"TCGA",NA
"Babesia.bigemina",-0.474022657870928,0.75027701414933,0.998695578451716,"TCGA",NA
"Babesia.bovis",1.63160908742048,0.0250012617829344,0.998695578451716,"TCGA","TCGA"
"Babesia.microti",1.55035703902966,0.186253064750248,0.998695578451716,"TCGA",NA
"Bacillus.altitudinis",0.0535628968141183,0.985427896980634,0.998695578451716,"TCGA",NA
"Bacillus.amyloliquefaciens",-0.717107760087901,0.806814687144565,0.998695578451716,"TCGA",NA
"Bacillus.anthracis",0.0535628968141183,0.985427896980634,0.998695578451716,"TCGA",NA
"Bacillus.atrophaeus",0.610593944256891,0.449571535376688,0.998695578451716,"TCGA",NA
"Bacillus.cereus",0.235867695091581,0.561989468720197,0.998695578451716,"TCGA",NA
"Bacillus.licheniformis",0.434041925243641,0.882341094191369,0.998695578451716,"TCGA",NA
"Bacillus.mycoides",-1.46921651593617,0.329928803031068,0.998695578451716,"TCGA",NA
"Bacillus.phage.vB_BanS.Tsamsa",0.537878085956884,0.854472187657549,0.998695578451716,"TCGA",NA
"Bacillus.sp..HD4P25",0.56429385224494,0.847401690548956,0.998695578451716,"TCGA",NA
"Bacillus.sp..S3",-0.0394712641553686,0.985777323345889,0.998695578451716,"TCGA",NA
"Bacillus.subtilis",-2.39740967883444,0.371529294714575,0.998695578451716,"TCGA",NA
"Bacillus.thuringiensis",0.787294463072416,0.585399017926963,0.998695578451716,"TCGA",NA
"Bacillus.velezensis",1.06885220488988,0.338126071211599,0.998695578451716,"TCGA",NA
"Bacteroides.caccae",0.0100696508110065,0.995504053726258,0.998695578451716,"TCGA",NA
"Bacteroides.cellulosilyticus",-0.12534010212273,0.949802613896602,0.998695578451716,"TCGA",NA
"Bacteroides.coprosuis",-0.238198925878236,0.918881238520825,0.998695578451716,"TCGA",NA
"Bacteroides.eggerthii",-0.0770428966441828,0.97653379705417,0.998695578451716,"TCGA",NA
"Bacteroides.fragilis",-0.509539920423107,0.583068618169349,0.998695578451716,"TCGA",NA
"Bacteroides.ovatus",0.620179689664507,0.789838973911348,0.998695578451716,"TCGA",NA
"Bacteroides.salyersiae",0.0407346218312137,0.988918227505134,0.998695578451716,"TCGA",NA
"Bacteroides.sp..CBA7301",0.551772580199882,0.850747197250129,0.998695578451716,"TCGA",NA
"Bacteroides.thetaiotaomicron",-1.00624521776796,0.362986988794938,0.998695578451716,"TCGA",NA
"Bacteroides.uniformis",0.867848478105419,0.603078821209494,0.998695578451716,"TCGA",NA
"Bacteroides.xylanisolvens",-0.226779617985085,0.931444553811014,0.998695578451716,"TCGA",NA
"Bacteroides.zhangwenhongi",0.0471484171935688,0.987173159752644,0.998695578451716,"TCGA",NA
"Bacteroides.zoogleoformans",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Baekduia.soli",-0.717581296816407,0.806669221087609,0.998695578451716,"TCGA",NA
"Barnesiella.viscericola",0.303643615958684,0.862259994271581,0.998695578451716,"TCGA",NA
"Bdellovibrio.bacteriovorus",-0.0522633282340856,0.985781981398258,0.998695578451716,"TCGA",NA
"Bdellovibrio.exovorus",0.233139418857719,0.936639524183735,0.998695578451716,"TCGA",NA
"Beggiatoa.leptomitoformis",0.140146367257203,0.96188619054001,0.998695578451716,"TCGA",NA
"Besnoitia.besnoiti",0.818555969485768,0.687459693461783,0.998695578451716,"TCGA",NA
"Bifidobacterium.adolescentis",-1.70083631977812,0.0869813149722993,0.998695578451716,"TCGA",NA
"Bifidobacterium.animalis",0.874800467555472,0.765298643818543,0.998695578451716,"TCGA",NA
"Bifidobacterium.bifidum",-0.151669425458319,0.958755808376632,0.998695578451716,"TCGA",NA
"Bifidobacterium.longum",-0.999080326146664,0.413962008620534,0.998695578451716,"TCGA",NA
"Bifidobacterium.thermophilum",-1.30503265069237,0.656130746284476,0.998695578451716,"TCGA",NA
"Bigelowiella.natans",3.37794266478192,0.00441338606942127,0.998695578451716,"TCGA","TCGA"
"Blastococcus.saxobsidens",1.49718153578837,0.390066164917707,0.998695578451716,"TCGA",NA
"Blattabacterium.cuenoti",-0.132419882286351,0.94684725789272,0.998695578451716,"TCGA",NA
"Blautia.argi",-0.0522633282340855,0.985781981398258,0.998695578451716,"TCGA",NA
"Blautia.hansenii",0.0853720828331121,0.965305688598448,0.998695578451716,"TCGA",NA
"Blautia.obeum",0.646293220336541,0.576993223125932,0.998695578451716,"TCGA",NA
"Blautia.producta",0.0535489952852492,0.984474016532464,0.998695578451716,"TCGA",NA
"Blautia.pseudococcoides",-0.617542425252516,0.813536338474697,0.998695578451716,"TCGA",NA
"Blautia.sp..LZLJ.3",0.341065503608908,0.862913070339382,0.998695578451716,"TCGA",NA
"Blautia.sp..SC05B48",0.421037824820555,0.664114701958013,0.998695578451716,"TCGA",NA
"Bordetella.bronchialis",0.153140061554128,0.958355612731806,0.998695578451716,"TCGA",NA
"Bordetella.genomosp..13",0.0471429345606173,0.986813357372453,0.998695578451716,"TCGA",NA
"Bordetella.genomosp..9",0.332556473054188,0.909717972749504,0.998695578451716,"TCGA",NA
"Bordetella.hinzii",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Bordetella.petrii",-0.337678938641556,0.908332890024931,0.998695578451716,"TCGA",NA
"Bordetella.trematum",-0.331169922719654,0.886990352180454,0.998695578451716,"TCGA",NA
"Bosea.sp..AS.1",0.0471451707414099,0.986958347324293,0.998695578451716,"TCGA",NA
"Bosea.sp..F3.2",0.0647752206855293,0.982378460368759,0.998695578451716,"TCGA",NA
"Bosea.sp..RAC05",0.177799200004201,0.907990281504778,0.998695578451716,"TCGA",NA
"Bosea.sp..Tri.49",-0.231741097622381,0.907025079749194,0.998695578451716,"TCGA",NA
"Botrytis.cinerea",-0.169065151400164,0.687877165667633,0.998695578451716,"TCGA",NA
"Brachybacterium.saurashtrense",-0.326233914601998,0.911421701619583,0.998695578451716,"TCGA",NA
"Brachybacterium.sp..P6.10.X1",0.248050953094289,0.932592076253716,0.998695578451716,"TCGA",NA
"Brachybacterium.sp..SGAir0954",-0.0458541573830279,0.987525088651635,0.998695578451716,"TCGA",NA
"Brachybacterium.vulturis",-0.418872445044064,0.886413541826097,0.998695578451716,"TCGA",NA
"Brachyspira.hyodysenteriae",0.239563421452628,0.934895742937624,0.998695578451716,"TCGA",NA
"Brachyspira.murdochii",-0.525051729749971,0.857908803250097,0.998695578451716,"TCGA",NA
"Bradyrhizobium.amphicarpaeae",0.340999346094167,0.902097966755792,0.998695578451716,"TCGA",NA
"Bradyrhizobium.arachidis",0.55929505431177,0.842196888969078,0.998695578451716,"TCGA",NA
"Bradyrhizobium.betae",0.526712959243946,0.43382632015431,0.998695578451716,"TCGA",NA
"Bradyrhizobium.diazoefficiens",-0.116179676794499,0.918139669677696,0.998695578451716,"TCGA",NA
"Bradyrhizobium.erythrophlei",0.665311613510468,0.777470266617531,0.998695578451716,"TCGA",NA
"Bradyrhizobium.guangdongense",1.07410690110733,0.59073386997169,0.998695578451716,"TCGA",NA
"Bradyrhizobium.guangxiense",-0.155125630786684,0.946106115717191,0.998695578451716,"TCGA",NA
"Bradyrhizobium.guangzhouense",-0.125345234526735,0.942990501858108,0.998695578451716,"TCGA",NA
"Bradyrhizobium.japonicum",-0.145265902813576,0.960494615141323,0.998695578451716,"TCGA",NA
"Bradyrhizobium.paxllaeri",0.0471453233351188,0.98696832734411,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp.",-0.68894929047315,0.733822412982726,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..6.2017.",-0.0522633282340855,0.985781981398258,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..BTAi1",0.653102262029434,0.381031417810345,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..CCBAU.51753",-0.145260874787798,0.958902510426994,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..CCBAU.51765",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..CCBAU.53421",0.434041925243641,0.882341094191369,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..PSBB068",0.116000887629966,0.799028480118015,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..S2.11.4",0.140146367257203,0.96188619054001,0.998695578451716,"TCGA",NA
"Bradyrhizobium.sp..SK17",0.72725069080374,0.465967378526525,0.998695578451716,"TCGA",NA
"Bradyrhizobium.zhanjiangense",-0.422928578701601,0.851773255807802,0.998695578451716,"TCGA",NA
"Brasilonema.sennae",-1.14267348248205,0.662836584874311,0.998695578451716,"TCGA",NA
"Brettanomyces.bruxellensis",-0.56134176529923,0.724109685530736,0.998695578451716,"TCGA",NA
"Brettanomyces.nanus",1.6685104934035,0.101752696717936,0.998695578451716,"TCGA",NA
"Brevibacterium.casei",0.0501473283705507,0.904903100201414,0.998695578451716,"TCGA",NA
"Brevibacterium.linens",0.165764939297895,0.949499685969988,0.998695578451716,"TCGA",NA
"Brevibacterium.luteolum",-0.301736442820413,0.881436557329626,0.998695578451716,"TCGA",NA
"Brevibacterium.sp..CS2",-0.425461361137518,0.855567549549931,0.998695578451716,"TCGA",NA
"Brevibacterium.sp..YB235",0.0721499168658415,0.966724247043676,0.998695578451716,"TCGA",NA
"Brevundimonas.diminuta",-0.0458541573830279,0.987525088651635,0.998695578451716,"TCGA",NA
"Brevundimonas.mediterranea",-0.421506777066477,0.807206642738241,0.998695578451716,"TCGA",NA
"Brevundimonas.nasdae",0.0471484171935688,0.987173159752644,0.998695578451716,"TCGA",NA
"Brevundimonas.sp...scallop.",-0.045854157383028,0.987525088651635,0.998695578451716,"TCGA",NA
"Brevundimonas.sp..GW460.12.10.14.LB2",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Brevundimonas.sp..LVF1",0.401522518829468,0.863108039343542,0.998695578451716,"TCGA",NA
"Brevundimonas.sp..M20",0.111341911826037,0.967105876601164,0.998695578451716,"TCGA",NA
"Brevundimonas.sp..PAMC22021",0.0535628968141182,0.985427896980634,0.998695578451716,"TCGA",NA
"Brevundimonas.vesicularis",-1.69064000598182,0.303329477122011,0.998695578451716,"TCGA",NA
"Brochothrix.thermosphacta",-0.145260000667749,0.958629514668803,0.998695578451716,"TCGA",NA
"Brucella.anthropi",-0.437336890898464,0.603310080311048,0.998695578451716,"TCGA",NA
"Brucella.intermedia",-0.422292487119048,0.832403364699796,0.998695578451716,"TCGA",NA
"Brucella.pituitosa",0.351887140544741,0.90448639753947,0.998695578451716,"TCGA",NA
"Brucella.sp..BTU1",0.432110074396189,0.827992224222159,0.998695578451716,"TCGA",NA
"Buchnera.aphidicola",0.519329830925381,0.77957831581115,0.998695578451716,"TCGA",NA
"Bulleidia.sp..zg.1006",0.340983274119608,0.900443673314225,0.998695578451716,"TCGA",NA
"Burkholderia.cenocepacia",0.519505213594644,0.820258638127162,0.998695578451716,"TCGA",NA
"Burkholderia.contaminans",-0.144887205278791,0.842965910207996,0.998695578451716,"TCGA",NA
"Burkholderia.gladioli",-0.520801936489431,0.766793794866694,0.998695578451716,"TCGA",NA
"Burkholderia.glumae",-0.0216562153389996,0.992460513257788,0.998695578451716,"TCGA",NA
"Burkholderia.lata",0.146547836646883,0.958190927612296,0.998695578451716,"TCGA",NA
"Burkholderia.mallei",0.332556473054188,0.909717972749504,0.998695578451716,"TCGA",NA
"Burkholderia.multivorans",-0.307748521452845,0.875037323820944,0.998695578451716,"TCGA",NA
"Burkholderia.pseudomallei",0.140146367257203,0.96188619054001,0.998695578451716,"TCGA",NA
"Burkholderia.sp..PAMC.26561",-0.2446720000422,0.933511859191591,0.998695578451716,"TCGA",NA
"Burkholderia.stabilis",-0.0548172683881254,0.972131557447873,0.998695578451716,"TCGA",NA
"Burkholderia.vietnamiensis",-0.231872151092525,0.936979454885535,0.998695578451716,"TCGA",NA
"Butyricimonas.virosa",-2.21945745087474,0.447528905325048,0.998695578451716,"TCGA",NA
"Butyrivibrio.fibrisolvens",-0.125340745017186,0.948919722404485,0.998695578451716,"TCGA",NA
"Butyrivibrio.hungatei",-0.238272841407374,0.935245197871205,0.998695578451716,"TCGA",NA
"Butyrivibrio.proteoclasticus",-0.145265902813576,0.960494615141323,0.998695578451716,"TCGA",NA
"Caldibacillus.thermoamylovorans",-0.962037367073827,0.400020571320782,0.998695578451716,"TCGA",NA
"Caldicellulosiruptor.bescii",-0.39378677051785,0.861385037993206,0.998695578451716,"TCGA",NA
"Caldicellulosiruptor.changbaiensis",0.96017862128516,0.442753196409799,0.998695578451716,"TCGA",NA
"Caldicellulosiruptor.hydrothermalis",-0.564025847416837,0.702889207446221,0.998695578451716,"TCGA",NA
"Caldicellulosiruptor.kristjanssonii",-1.06569679768496,0.156708584794793,0.998695578451716,"TCGA",NA
"Caldicellulosiruptor.kronotskyensis",1.26079495732358,0.408905870202559,0.998695578451716,"TCGA",NA
