"X","log2FoldChange","pvalue","padj","source","miclab"
"Acidovorax.sp..HDW3",0.482075085379456,0.635506758741045,0.9986928692853,"TCGA",NA
"Acidovorax.sp..JMULE5",0.0542217723728839,0.927571728987333,0.9986928692853,"TCGA",NA
"Acidovorax.sp..JS42",1.25165584255065,0.481714370980801,0.9986928692853,"TCGA",NA
"Acidovorax.sp..KKS102",0.5495618649218,0.254676312835682,0.9986928692853,"TCGA",NA
"Acidovorax.sp..RAC01",0.772256342616015,0.311770234864232,0.9986928692853,"TCGA",NA
"Acidovorax.sp..T1",-0.142596512913533,0.909629436839753,0.9986928692853,"TCGA",NA
"Acinetobacter.baumannii",0.327422033363995,0.39791151082645,0.9986928692853,"TCGA",NA
"Acinetobacter.bereziniae",1.14652006164302,0.351044977674252,0.9986928692853,"TCGA",NA
"Acinetobacter.calcoaceticus",0.810508197330841,0.729944161865279,0.9986928692853,"TCGA",NA
"Acinetobacter.guillouiae",-0.92657553972258,0.603078253411882,0.9986928692853,"TCGA",NA
"Acinetobacter.gyllenbergii",-0.140166524043143,0.961880702381107,0.9986928692853,"TCGA",NA
"Acinetobacter.haemolyticus",2.18404855795885,0.0370134500379281,0.9986928692853,"TCGA","TCGA"
"Acinetobacter.indicus",-0.0592717785398529,0.960623919482177,0.9986928692853,"TCGA",NA
"Acinetobacter.johnsonii",0.492629803180015,0.385710550986577,0.9986928692853,"TCGA",NA
"Acinetobacter.junii",0.123512024431667,0.890757085352134,0.9986928692853,"TCGA",NA
"Acinetobacter.lwoffii",0.169709059976604,0.849429808802644,0.9986928692853,"TCGA",NA
"Acinetobacter.nosocomialis",0.672302756653691,0.678928112390473,0.9986928692853,"TCGA",NA
"Acinetobacter.oleivorans",0.145245484514437,0.960217139133614,0.9986928692853,"TCGA",NA
"Acinetobacter.pittii",0.34892789547602,0.759760405029588,0.9986928692853,"TCGA",NA
"Acinetobacter.radioresistens",1.46083257554033,0.116689461625823,0.9986928692853,"TCGA",NA
"Acinetobacter.schindleri",-1.8544633889797,0.130307364425233,0.9986928692853,"TCGA",NA
"Acinetobacter.seifertii",0.824371902130617,0.692757019162527,0.9986928692853,"TCGA",NA
"Acinetobacter.septicus",0.163495319760103,0.952721456546716,0.9986928692853,"TCGA",NA
"Acinetobacter.soli",0.238194475039932,0.920583962776775,0.9986928692853,"TCGA",NA
"Acinetobacter.sp..Colony158",1.89828032956746,0.474359768227055,0.9986928692853,"TCGA",NA
"Acinetobacter.sp..MYb10",-0.165330967454764,0.932765006175577,0.9986928692853,"TCGA",NA
"Acinetobacter.sp..NEB.394",-0.511460241078081,0.803774826296879,0.9986928692853,"TCGA",NA
"Acinetobacter.sp..SWBY1",1.84089847572633,0.437630726339851,0.9986928692853,"TCGA",NA
"Acinetobacter.sp..Tol.5",-0.248269027709229,0.932500303462594,0.9986928692853,"TCGA",NA
"Acinetobacter.sp..WCHA55",0.430670521345457,0.883249307958348,0.9986928692853,"TCGA",NA
"Acinetobacter.tandoii",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Acinetobacter.towneri",-0.812516398786956,0.602963179253315,0.9986928692853,"TCGA",NA
"Acinetobacter.ursingii",-0.453888637552701,0.601400156097991,0.9986928692853,"TCGA",NA
"Acinetobacter.variabilis",-0.165784774679468,0.949730241497024,0.9986928692853,"TCGA",NA
"Acinetobacter.venetianus",-0.554736732789682,0.849928546594103,0.9986928692853,"TCGA",NA
"Acinetobacter.wuhouensis",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Actinomyces.naeslundii",-0.221490212263306,0.915081148652081,0.9986928692853,"TCGA",NA
"Actinomyces.oris",0.697684471902086,0.674487487235561,0.9986928692853,"TCGA",NA
"Actinomyces.sp..HMT.175",0.0710210916153755,0.980679925940004,0.9986928692853,"TCGA",NA
"Actinomyces.sp..oral.taxon.169",-0.0535818001761049,0.985422750740313,0.9986928692853,"TCGA",NA
"Actinomyces.sp..oral.taxon.171",0.00717959128589319,0.99671165168727,0.9986928692853,"TCGA",NA
"Actinomyces.wuliandei",-0.715641826075872,0.807187261411255,0.9986928692853,"TCGA",NA
"Actinoplanes.sp..L3.i22",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Actinotignum.schaalii",0.222640671752261,0.939486828206902,0.9986928692853,"TCGA",NA
"Acutalibacter.muris",0.418301187924031,0.831921673207725,0.9986928692853,"TCGA",NA
"Aeribacillus.pallidus",0.575708479596217,0.802719720628811,0.9986928692853,"TCGA",NA
"Aerococcus.urinaeequi",0.617411208978695,0.785874665903819,0.9986928692853,"TCGA",NA
"Aeromicrobium.sp..A1.2",-0.332576572735955,0.909712514633287,0.9986928692853,"TCGA",NA
"Aeromonas.caviae",-0.69303738538268,0.720897758240564,0.9986928692853,"TCGA",NA
"Aeromonas.hydrophila",2.26476199891361,0.336991259762426,0.9986928692853,"TCGA",NA
"Aeromonas.veronii",0.743865745557631,0.600916086439459,0.9986928692853,"TCGA",NA
"Aerosticca.soli",-0.0647945828335268,0.982373189033409,0.9986928692853,"TCGA",NA
"Agrobacterium.rhizogenes",1.32444873484242,0.588352480512038,0.9986928692853,"TCGA",NA
"Agrobacterium.salinitolerans",-0.509688747545197,0.862022227315267,0.9986928692853,"TCGA",NA
"Agrobacterium.sp..CGMCC.11546",-0.24807010749174,0.93258686474085,0.9986928692853,"TCGA",NA
"Agrobacterium.sp..T29",0.145240028905337,0.957832671927033,0.9986928692853,"TCGA",NA
"Agrobacterium.tumefaciens",0.696840731387664,0.303731633050495,0.9986928692853,"TCGA",NA
"Agrobacterium.vitis",-0.239574523974228,0.933870735227467,0.9986928692853,"TCGA",NA
"Agrococcus.jejuensis",-0.0471681752042004,0.98716778144372,0.9986928692853,"TCGA",NA
"Ahniella.affigens",1.06276029395683,0.694639672314635,0.9986928692853,"TCGA",NA
"Akkermansia.muciniphila",0.783896947466269,0.542171554242282,0.9986928692853,"TCGA",NA
"Alcaligenes.faecalis",0.822989960434155,0.130166468831247,0.9986928692853,"TCGA",NA
"Alcanivorax.pacificus",-0.0219771983019349,0.994021026130946,0.9986928692853,"TCGA",NA
"Algoriphagus.sanaruensis",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Alicycliphilus.denitrificans",-0.18882278764786,0.797394049665654,0.9986928692853,"TCGA",NA
"Alicyclobacillus.acidocaldarius",0.717088822999219,0.806819634942642,0.9986928692853,"TCGA",NA
"Alistipes.communis",0.908760342218792,0.616174026994138,0.9986928692853,"TCGA",NA
"Alistipes.dispar",-0.147683739229706,0.957216181429428,0.9986928692853,"TCGA",NA
"Alistipes.finegoldii",0.0214777604848043,0.99415599895611,0.9986928692853,"TCGA",NA
"Alistipes.megaguti",0.123235122244318,0.966482176972023,0.9986928692853,"TCGA",NA
"Alistipes.onderdonkii",-0.995939782041979,0.734058739955801,0.9986928692853,"TCGA",NA
"Alistipes.shahii",-0.764663905955538,0.794199395941199,0.9986928692853,"TCGA",NA
"Alkaliphilus.metalliredigens",0.201826328409499,0.942791229053499,0.9986928692853,"TCGA",NA
"Alkaliphilus.oremlandii",0.145246087986209,0.960499988449359,0.9986928692853,"TCGA",NA
"Alkalitalea.saponilacus",0.525032402365704,0.857913938948521,0.9986928692853,"TCGA",NA
"Allochromatium.vinosum",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Alloprevotella.sp..E39",0.0219579911600662,0.989932544892354,0.9986928692853,"TCGA",NA
"Allosphingosinicella.indica",-0.336976958579903,0.883709272393288,0.9986928692853,"TCGA",NA
"Altererythrobacter.sp..B11",0.0458440398854733,0.986152283463576,0.9986928692853,"TCGA",NA
"Altererythrobacter.sp..TH136",-0.909552491745312,0.756379405596775,0.9986928692853,"TCGA",NA
"Alteromonas.australica",-0.350807162319553,0.840840335975848,0.9986928692853,"TCGA",NA
"Amedibacterium.intestinale",0.0394329028113556,0.988499608673403,0.9986928692853,"TCGA",NA
"Aminipila.sp..JN.18",-0.25878829611272,0.922397098334521,0.9986928692853,"TCGA",NA
"Amniculibacterium.sp..G2.70",0.331264879669148,0.910064252297136,0.9986928692853,"TCGA",NA
"Amphibacillus.xylanus",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Anabaenopsis.elenkinii",0.430670521345457,0.883249307958348,0.9986928692853,"TCGA",NA
"Anaerobutyricum.hallii",-0.851438326833457,0.374063410570798,0.9986928692853,"TCGA",NA
"Anaerococcus.mediterraneensis",0.584228684759064,0.503093615617553,0.9986928692853,"TCGA",NA
"Anaerococcus.prevotii",-0.337559098819403,0.749771991817229,0.9986928692853,"TCGA",NA
"Anaerococcus.vaginalis",1.33639033637995,0.50502326539385,0.9986928692853,"TCGA",NA
"Anaerocolumna.cellulosilytica",0.620925979597505,0.813919498239401,0.9986928692853,"TCGA",NA
"Anaerostipes.caccae",0.0458347982350151,0.987530351538858,0.9986928692853,"TCGA",NA
"Anaerostipes.hadrus",-0.969402776528169,0.33806574759577,0.9986928692853,"TCGA",NA
"Anaerotignum.propionicum",0.171279281470657,0.921005486491396,0.9986928692853,"TCGA",NA
"Ancylobacter.sp..TS.1",0.337659067193761,0.90833823513804,0.9986928692853,"TCGA",NA
"Aneurinibacillus.soli",-0.0471629340569991,0.98687945062823,0.9986928692853,"TCGA",NA
"Anoxybacillus.amylolyticus",-0.164706246040397,0.915171515407345,0.9986928692853,"TCGA",NA
"Anoxybacillus.caldiproteolyticus",-0.0580466315748673,0.973446971746126,0.9986928692853,"TCGA",NA
"Anoxybacillus.flavithermus",1.51545454581917,0.0252148144436967,0.9986928692853,"TCGA","TCGA"
"Anoxybacillus.gonensis",0.145246087986209,0.960499988449359,0.9986928692853,"TCGA",NA
"Anoxybacillus.kamchatkensis",0.71034801496733,0.622532142788471,0.9986928692853,"TCGA",NA
"Antarctobacter.heliothermus",-0.239575924877554,0.934035826451332,0.9986928692853,"TCGA",NA
"Aquabacter.sp..L1I39",-0.146582179091134,0.959869858826288,0.9986928692853,"TCGA",NA
"Aquabacterium.olei",0.265175162050779,0.732703556268794,0.9986928692853,"TCGA",NA
"Aquihabitans.sp..G128",-0.444771795319092,0.868276986751091,0.9986928692853,"TCGA",NA
"Aquirhabdus.parva",0.14524608798621,0.960499988449359,0.9986928692853,"TCGA",NA
"Aquisediminimonas.profunda",-0.140166524043143,0.961880702381107,0.9986928692853,"TCGA",NA
"Aquisphaera.giovannonii",0.521650230829369,0.858814026797841,0.9986928692853,"TCGA",NA
"Arachidicoccus.soli",-0.842061537378949,0.752831338795524,0.9986928692853,"TCGA",NA
"Arachidicoccus.sp..B3.10",-0.112213880756012,0.928626159793757,0.9986928692853,"TCGA",NA
"Arachidicoccus.sp..BS20",-0.218921781777541,0.913303289819025,0.9986928692853,"TCGA",NA
"Arachnia.propionica",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Arachnia.rubra",-0.15315975648655,0.958350250300879,0.9986928692853,"TCGA",NA
"Arsenicicoccus.sp..oral.taxon.190",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Arthrobacter.agilis",0.0395093254632778,0.98180438834127,0.9986928692853,"TCGA",NA
"Aspergillus.chevalieri",0.897755871711333,0.36274166971212,0.9986928692853,"TCGA",NA
"Aspergillus.fumigatus",0.441378366894539,0.685490760049382,0.9986928692853,"TCGA",NA
"Aspergillus.luchuensis",1.14766931303379,0.15652251623427,0.9986928692853,"TCGA",NA
"Aspergillus.oryzae",0.547495897900794,0.17095015074361,0.9986928692853,"TCGA",NA
"Aspergillus.puulaauensis",0.814460103046615,0.415166460126824,0.9986928692853,"TCGA",NA
"Asticcacaulis.excentricus",1.1102103139141,0.096758234514424,0.9986928692853,"TCGA",NA
"Aurantiacibacter.gangjinensis",-0.445552461622306,0.87923200184565,0.9986928692853,"TCGA",NA
"Aureimonas.sp..OT7",-0.140166524043143,0.961880702381107,0.9986928692853,"TCGA",NA
"Azoarcus.sp..DD4",0.425425454027382,0.852180954222506,0.9986928692853,"TCGA",NA
"Azospira.oryzae",-0.494129690598993,0.862445047141982,0.9986928692853,"TCGA",NA
"Azospira.sp..I09",0.616930540507848,0.754539484864136,0.9986928692853,"TCGA",NA
"Azospirillum.brasilense",0.710973794415751,0.7213940565517,0.9986928692853,"TCGA",NA
"Azotobacter.chroococcum",0.0394350793391757,0.988274544268483,0.9986928692853,"TCGA",NA
"Babesia.bigemina",0.474029166274127,0.75027368191487,0.9986928692853,"TCGA",NA
"Babesia.bovis",-1.63160818137652,0.0250013434353468,0.9986928692853,"TCGA","TCGA"
"Babesia.microti",-1.55035832416095,0.186252702563076,0.9986928692853,"TCGA",NA
"Bacillus.altitudinis",-0.053581800176105,0.985422750740313,0.9986928692853,"TCGA",NA
"Bacillus.amyloliquefaciens",0.717089282580049,0.806819513561142,0.9986928692853,"TCGA",NA
"Bacillus.anthracis",-0.0535818001761049,0.985422750740313,0.9986928692853,"TCGA",NA
"Bacillus.atrophaeus",-0.610593639910912,0.449571762340704,0.9986928692853,"TCGA",NA
"Bacillus.cereus",-0.235867110904161,0.561990435659498,0.9986928692853,"TCGA",NA
"Bacillus.licheniformis",-0.434061877098398,0.8823356926769,0.9986928692853,"TCGA",NA
"Bacillus.mycoides",1.46921342454757,0.329929770131152,0.9986928692853,"TCGA",NA
"Bacillus.phage.vB_BanS.Tsamsa",-0.537897868224323,0.854466855100573,0.9986928692853,"TCGA",NA
"Bacillus.sp..HD4P25",-0.564310098292551,0.847397309366493,0.9986928692853,"TCGA",NA
"Bacillus.sp..S3",0.0394607171854722,0.98578112108181,0.9986928692853,"TCGA",NA
"Bacillus.subtilis",2.39741333642717,0.371528406645183,0.9986928692853,"TCGA",NA
"Bacillus.thuringiensis",-0.78729787055071,0.585397371632219,0.9986928692853,"TCGA",NA
"Bacillus.velezensis",-1.06885205819409,0.338126144523154,0.9986928692853,"TCGA",NA
"Bacteroides.caccae",-0.010075352214705,0.995501507692826,0.9986928692853,"TCGA",NA
"Bacteroides.cellulosilyticus",0.125331901114108,0.94980588753411,0.9986928692853,"TCGA",NA
"Bacteroides.coprosuis",0.238186579309027,0.918885414297608,0.9986928692853,"TCGA",NA
"Bacteroides.eggerthii",0.0770311752908294,0.976537360955411,0.9986928692853,"TCGA",NA
"Bacteroides.fragilis",0.509542185055368,0.583066932354658,0.9986928692853,"TCGA",NA
"Bacteroides.ovatus",-0.620186668420647,0.789836630680269,0.9986928692853,"TCGA",NA
"Bacteroides.salyersiae",-0.040755234296506,0.988912617211054,0.9986928692853,"TCGA",NA
"Bacteroides.sp..CBA7301",-0.551791766578858,0.85074202719682,0.9986928692853,"TCGA",NA
"Bacteroides.thetaiotaomicron",1.00624560512213,0.362986761680308,0.9986928692853,"TCGA",NA
"Bacteroides.uniformis",-0.867847986044799,0.60307900943373,0.9986928692853,"TCGA",NA
"Bacteroides.xylanisolvens",0.226765106589586,0.93144891450093,0.9986928692853,"TCGA",NA
"Bacteroides.zhangwenhongi",-0.0471681752042004,0.98716778144372,0.9986928692853,"TCGA",NA
"Bacteroides.zoogleoformans",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Baekduia.soli",0.717563907013522,0.806673761029039,0.9986928692853,"TCGA",NA
"Barnesiella.viscericola",-0.303649251157483,0.862257449727801,0.9986928692853,"TCGA",NA
"Bdellovibrio.bacteriovorus",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Bdellovibrio.exovorus",-0.23315997432551,0.936633932080065,0.9986928692853,"TCGA",NA
"Beggiatoa.leptomitoformis",-0.140166524043143,0.961880702381107,0.9986928692853,"TCGA",NA
"Besnoitia.besnoiti",-0.818563035131584,0.68745709969275,0.9986928692853,"TCGA",NA
"Bifidobacterium.adolescentis",1.70083523543457,0.0869814839410102,0.9986928692853,"TCGA",NA
"Bifidobacterium.animalis",-0.874815713864637,0.765294611374077,0.9986928692853,"TCGA",NA
"Bifidobacterium.bifidum",0.151648756203798,0.958761412597408,0.9986928692853,"TCGA",NA
"Bifidobacterium.longum",0.999078426580481,0.413962863360205,0.9986928692853,"TCGA",NA
"Bifidobacterium.thermophilum",1.30501831375465,0.656134189427727,0.9986928692853,"TCGA",NA
"Bigelowiella.natans",-3.37794069810751,0.00441341045522379,0.9986928692853,"TCGA","TCGA"
"Blastococcus.saxobsidens",-1.4971844750939,0.390065210488658,0.9986928692853,"TCGA",NA
"Blattabacterium.cuenoti",0.132411577756241,0.946850579581707,0.9986928692853,"TCGA",NA
"Blautia.argi",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Blautia.hansenii",-0.0853794581369681,0.965302688776406,0.9986928692853,"TCGA",NA
"Blautia.obeum",-0.646293533942366,0.576993036479641,0.9986928692853,"TCGA",NA
"Blautia.producta",-0.0535656376907796,0.984469188056457,0.9986928692853,"TCGA",NA
"Blautia.pseudococcoides",0.617528060722399,0.813540555178583,0.9986928692853,"TCGA",NA
"Blautia.sp..LZLJ.3",-0.341073877706533,0.862909720519869,0.9986928692853,"TCGA",NA
"Blautia.sp..SC05B48",-0.421036866722333,0.664115413326815,0.9986928692853,"TCGA",NA
"Bordetella.bronchialis",-0.15315975648655,0.958350250300879,0.9986928692853,"TCGA",NA
"Bordetella.genomosp..13",-0.0471616241685853,0.986808126602675,0.9986928692853,"TCGA",NA
"Bordetella.genomosp..9",-0.332576572735956,0.909712514633287,0.9986928692853,"TCGA",NA
"Bordetella.hinzii",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Bordetella.petrii",0.337659067193761,0.90833823513804,0.9986928692853,"TCGA",NA
"Bordetella.trematum",0.331157917665672,0.886994401528308,0.9986928692853,"TCGA",NA
"Bosea.sp..AS.1",-0.0471642802646557,0.986953058076158,0.9986928692853,"TCGA",NA
"Bosea.sp..F3.2",-0.0647945828335268,0.982373189033409,0.9986928692853,"TCGA",NA
"Bosea.sp..RAC05",-0.17780402396562,0.907987788969601,0.9986928692853,"TCGA",NA
"Bosea.sp..Tri.49",0.231732602913179,0.907028460545553,0.9986928692853,"TCGA",NA
"Botrytis.cinerea",0.1690657050059,0.687876195671738,0.9986928692853,"TCGA",NA
"Brachybacterium.saurashtrense",0.326215498461735,0.911426656880341,0.9986928692853,"TCGA",NA
"Brachybacterium.sp..P6.10.X1",-0.24807010749174,0.93258686474085,0.9986928692853,"TCGA",NA
"Brachybacterium.sp..SGAir0954",0.0458347982350154,0.987530351538858,0.9986928692853,"TCGA",NA
"Brachybacterium.vulturis",0.41885533456352,0.886418118860097,0.9986928692853,"TCGA",NA
"Brachyspira.hyodysenteriae",-0.239583122452544,0.934890382885561,0.9986928692853,"TCGA",NA
"Brachyspira.murdochii",0.525032402365704,0.857913938948521,0.9986928692853,"TCGA",NA
"Bradyrhizobium.amphicarpaeae",-0.341016815292996,0.902092952362253,0.9986928692853,"TCGA",NA
"Bradyrhizobium.arachidis",-0.559312433788593,0.842192010178199,0.9986928692853,"TCGA",NA
"Bradyrhizobium.betae",-0.526713257273552,0.433826067298907,0.9986928692853,"TCGA",NA
"Bradyrhizobium.diazoefficiens",0.1161785169818,0.918140480151484,0.9986928692853,"TCGA",NA
"Bradyrhizobium.erythrophlei",-0.665322347507084,0.777466732040375,0.9986928692853,"TCGA",NA
"Bradyrhizobium.guangdongense",-1.07411379768436,0.590731440871645,0.9986928692853,"TCGA",NA
"Bradyrhizobium.guangxiense",0.155115338473771,0.94610967694802,0.9986928692853,"TCGA",NA
"Bradyrhizobium.guangzhouense",0.125338882415708,0.94299338032446,0.9986928692853,"TCGA",NA
"Bradyrhizobium.japonicum",0.145246087986209,0.960499988449359,0.9986928692853,"TCGA",NA
"Bradyrhizobium.paxllaeri",-0.0471644622785019,0.986963034023076,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp.",0.688942644846399,0.733824848648902,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..6.2017.",0.0522431145441022,0.985787475919316,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..BTAi1",-0.653102681865814,0.381031121040571,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..CCBAU.51753",0.145242568642586,0.958907674507142,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..CCBAU.51765",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..CCBAU.53421",-0.434061877098398,0.8823356926769,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..PSBB068",-0.116000251025222,0.799029558259538,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..S2.11.4",-0.140166524043143,0.961880702381107,0.9986928692853,"TCGA",NA
"Bradyrhizobium.sp..SK17",-0.727251784224055,0.465966700219975,0.9986928692853,"TCGA",NA
"Bradyrhizobium.zhanjiangense",0.422917622778269,0.851777026862824,0.9986928692853,"TCGA",NA
"Brasilonema.sennae",1.14265892859591,0.662840543811648,0.9986928692853,"TCGA",NA
"Brettanomyces.bruxellensis",0.561337311920344,0.724111762923443,0.9986928692853,"TCGA",NA
"Brettanomyces.nanus",-1.66851135470664,0.101752530591115,0.9986928692853,"TCGA",NA
"Brevibacterium.casei",-0.050146907053766,0.904903894915078,0.9986928692853,"TCGA",NA
"Brevibacterium.linens",-0.165779423162952,0.949495268099848,0.9986928692853,"TCGA",NA
"Brevibacterium.luteolum",0.301727501788158,0.881440028946864,0.9986928692853,"TCGA",NA
"Brevibacterium.sp..CS2",0.4254493767141,0.855571547991064,0.9986928692853,"TCGA",NA
"Brevibacterium.sp..YB235",-0.0721560923007113,0.96672139727464,0.9986928692853,"TCGA",NA
"Brevundimonas.diminuta",0.0458347982350151,0.987530351538858,0.9986928692853,"TCGA",NA
"Brevundimonas.mediterranea",0.421500541085789,0.80720942055989,0.9986928692853,"TCGA",NA
"Brevundimonas.nasdae",-0.0471681752042004,0.98716778144372,0.9986928692853,"TCGA",NA
"Brevundimonas.sp...scallop.",0.0458347982350151,0.987530351538858,0.9986928692853,"TCGA",NA
"Brevundimonas.sp..GW460.12.10.14.LB2",0.244651729650297,0.933517336310786,0.9986928692853,"TCGA",NA
"Brevundimonas.sp..LVF1",-0.401533204019148,0.863104408649219,0.9986928692853,"TCGA",NA
"Brevundimonas.sp..M20",-0.111354988586254,0.967102007713667,0.9986928692853,"TCGA",NA
"Brevundimonas.sp..PAMC22021",-0.0535818001761049,0.985422750740313,0.9986928692853,"TCGA",NA
"Brevundimonas.vesicularis",1.69063805391176,0.303329959172645,0.9986928692853,"TCGA",NA
"Brochothrix.thermosphacta",0.145241935871084,0.958634644486423,0.9986928692853,"TCGA",NA
"Brucella.anthropi",0.437337476419555,0.603309582000145,0.9986928692853,"TCGA",NA
"Brucella.intermedia",0.42228522026323,0.832406184498981,0.9986928692853,"TCGA",NA
"Brucella.pituitosa",-0.351906125354599,0.904481242615528,0.9986928692853,"TCGA",NA
"Brucella.sp..BTU1",-0.432118064794286,0.827989071279044,0.9986928692853,"TCGA",NA
"Buchnera.aphidicola",-0.51933450661232,0.779576360149391,0.9986928692853,"TCGA",NA
"Bulleidia.sp..zg.1006",-0.341000162526325,0.9004387443387,0.9986928692853,"TCGA",NA
"Burkholderia.cenocepacia",-0.51950603900688,0.820258332689058,0.9986928692853,"TCGA",NA
"Burkholderia.contaminans",0.144887014793119,0.842966109498022,0.9986928692853,"TCGA",NA
"Burkholderia.gladioli",0.520795328290934,0.766796645427256,0.9986928692853,"TCGA",NA
"Burkholderia.glumae",0.0216454484670198,0.99246426028244,0.9986928692853,"TCGA",NA
"Burkholderia.lata",-0.146565374076812,0.958185918379975,0.9986928692853,"TCGA",NA
"Burkholderia.mallei",-0.332576572735956,0.909712514633287,0.9986928692853,"TCGA",NA
"Burkholderia.multivorans",0.307741051862275,0.875040316619715,0.9986928692853,"TCGA",NA
"Burkholderia.pseudomallei",-0.140166524043143,0.961880702381107,0.9986928692853,"TCGA",NA
"Burkholderia.sp..PAMC.26561",0.244651729650296,0.933517336310786,0.9986928692853,"TCGA",NA
"Burkholderia.stabilis",0.0548142627690861,0.972133082818784,0.9986928692853,"TCGA",NA
"Burkholderia.vietnamiensis",0.231853589908728,0.936984471632571,0.9986928692853,"TCGA",NA
"Butyricimonas.virosa",2.21944742001168,0.447530803147722,0.9986928692853,"TCGA",NA
"Butyrivibrio.fibrisolvens",0.125332825982467,0.948922938914097,0.9986928692853,"TCGA",NA
"Butyrivibrio.hungatei",0.238253425524117,0.935250444894166,0.9986928692853,"TCGA",NA
"Butyrivibrio.proteoclasticus",0.145246087986209,0.960499988449359,0.9986928692853,"TCGA",NA
"Caldibacillus.thermoamylovorans",0.962035323715332,0.400021549079482,0.9986928692853,"TCGA",NA
"Caldicellulosiruptor.bescii",0.393777032923727,0.861388408363512,0.9986928692853,"TCGA",NA
"Caldicellulosiruptor.changbaiensis",-0.960180960128133,0.442752067659961,0.9986928692853,"TCGA",NA
"Caldicellulosiruptor.hydrothermalis",0.564022809735792,0.702890710676068,0.9986928692853,"TCGA",NA
"Caldicellulosiruptor.kristjanssonii",1.06569701956328,0.156708471541529,0.9986928692853,"TCGA",NA
"Caldicellulosiruptor.kronotskyensis",-1.26079696712131,0.4089051115028,0.9986928692853,"TCGA",NA
